SimulationYear,DayOfYear,AttemptedNumberIgnitions,ActualNumberIgnitions,FireWeatherIndex,IgnitionType,
1, 4, 1, 1, 1.52582621757714, Lightning, 
1, 28, 1, 1, 1.20952137629716, Accidental, 
1, 109, 1, 1, 7.69462084780295, Lightning, 
1, 130, 1, 1, 10.5363100898568, Rx, 
1, 132, 1, 1, 10.9695800171125, Rx, 
1, 134, 1, 1, 10.2825230821682, Rx, 
1, 135, 1, 1, 10.4318503731104, Rx, 
1, 136, 1, 1, 11.3875661299923, Rx, 
1, 151, 1, 1, 32.9014518473692, Accidental, 
1, 176, 1, 1, 22.1642010660498, Accidental, 
1, 183, 1, 1, 20.840351910304, Accidental, 
1, 222, 1, 1, 23.5122301450434, Lightning, 
1, 234, 1, 1, 21.6336086245284, Lightning, 
1, 273, 1, 1, 34.9095777304353, Accidental, 
1, 292, 1, 1, 16.9639622089963, Lightning, 
1, 307, 1, 1, 23.1017617391658, Lightning, 
2, 135, 1, 1, 11.2596943807026, Rx, 
2, 139, 1, 1, 11.7282852959543, Rx, 
2, 142, 1, 1, 12.6670220107621, Rx, 
2, 160, 1, 1, 10.5937239874185, Rx, 
2, 161, 1, 1, 11.472497376662, Rx, 
2, 188, 1, 1, 25.1094030826248, Lightning, 
2, 191, 1, 1, 22.0986539295842, Lightning, 
2, 199, 1, 1, 26.1645492298852, Accidental, 
2, 203, 1, 1, 24.7190860140938, Lightning, 
2, 217, 1, 1, 26.7246143677317, Accidental, 
2, 258, 1, 1, 21.0257052356988, Accidental, 
2, 264, 1, 1, 42.9186062733804, Lightning, 
2, 268, 1, 1, 24.0515161596713, Lightning, 
2, 273, 1, 1, 40.2246696033804, Lightning, 
3, 80, 1, 1, 4.39293649392971, Lightning, 
3, 112, 1, 1, 9.3927629752765, Lightning, 
3, 158, 1, 1, 10.1135254545696, Rx, 
3, 159, 1, 1, 11.184765593201, Rx, 
3, 160, 1, 1, 10.7317882787094, Rx, 
3, 162, 1, 1, 11.1908685233462, Rx, 
3, 163, 1, 1, 10.6179842823946, Rx, 
3, 343, 1, 1, 15.4270589566636, Accidental, 
4, 137, 1, 1, 11.4412415428125, Rx, 
4, 146, 1, 1, 14.6476905678371, Rx, 
4, 147, 1, 1, 13.5116908597297, Rx, 
4, 148, 1, 1, 16.3897911687523, Rx, 
4, 149, 1, 1, 15.646132084904, Rx, 
4, 151, 1, 1, 19.2978877899781, Accidental, 
4, 169, 1, 1, 24.6998616762509, Lightning, 
4, 189, 1, 1, 46.5334968435128, Lightning, 
4, 204, 1, 1, 34.8058228991286, Accidental, 
4, 207, 1, 1, 25.513912056802, Accidental, 
4, 212, 1, 1, 32.6815825746476, Accidental, 
4, 229, 1, 1, 39.0155667251743, Lightning, 
4, 234, 1, 1, 51.0608515045536, Accidental, 
4, 242, 1, 1, 27.1840367377489, Lightning, 
4, 251, 1, 1, 38.2495427489719, Accidental, 
4, 258, 1, 1, 49.1709263341448, Accidental, 
4, 259, 1, 1, 47.6333504968599, Lightning, 
4, 322, 1, 1, 19.8546783309129, Lightning, 
5, 66, 1, 1, 3.43873810042732, Lightning, 
5, 111, 1, 1, 13.7568614137535, Accidental, 
5, 135, 1, 1, 10.1952246264108, Rx, 
5, 148, 1, 1, 12.2609829716642, Rx, 
5, 149, 1, 1, 12.3473406495969, Rx, 
5, 152, 1, 1, 12.4407630101636, Rx, 
5, 156, 1, 1, 11.7500563875821, Rx, 
5, 165, 1, 1, 19.2065466127901, Lightning, 
5, 192, 1, 1, 29.647519747523, Lightning, 
5, 195, 1, 1, 38.612067007992, Accidental, 
5, 199, 1, 1, 26.2832625193942, Lightning, 
5, 200, 1, 1, 27.1625327395901, Accidental, 
5, 210, 1, 1, 30.8291374876236, Accidental, 
5, 211, 1, 1, 29.8870661568941, Lightning, 
5, 243, 1, 1, 48.0956401490361, Lightning, 
5, 246, 1, 1, 47.2956736259601, Accidental, 
5, 247, 1, 1, 29.0274607475965, Lightning, 
5, 328, 1, 1, 9.68499391376644, Lightning, 
5, 336, 1, 1, 7.86617696436932, Accidental, 
6, 69, 1, 1, 4.63283688200451, Lightning, 
6, 134, 1, 1, 13.0482932222922, Rx, 
6, 139, 1, 1, 14.2025777387019, Rx, 
6, 140, 1, 1, 16.0298074712907, Accidental, 
6, 142, 1, 1, 13.7285335773532, Rx, 
6, 145, 1, 1, 15.4033089870574, Rx, 
6, 147, 1, 1, 21.6825366886723, Accidental, 
6, 149, 1, 1, 17.7045642380763, Rx, 
6, 159, 1, 1, 34.665130559214, Lightning, 
6, 189, 1, 1, 22.1990701513491, Lightning, 
6, 193, 1, 1, 42.0176329607332, Lightning, 
6, 197, 1, 1, 31.5868566108682, Accidental, 
6, 202, 1, 1, 32.6547405187956, Accidental, 
6, 208, 1, 1, 46.7857501704017, Accidental, 
6, 209, 1, 1, 45.5175142126823, Accidental, 
7, 137, 1, 1, 8.89078688365323, Accidental, 
7, 145, 1, 1, 10.6945798939193, Rx, 
7, 146, 1, 1, 10.4240055277338, Rx, 
7, 148, 1, 1, 11.9447463753769, Rx, 
7, 149, 1, 1, 10.0397504157954, Rx, 
7, 160, 1, 1, 10.0658822716395, Rx, 
7, 220, 1, 1, 36.9840828036149, Lightning, 
7, 240, 1, 1, 36.944547361201, Lightning, 
7, 260, 1, 1, 26.8157307731071, Lightning, 
7, 266, 1, 1, 33.8559894665035, Accidental, 
7, 277, 1, 1, 39.3117340485778, Accidental, 
7, 295, 1, 1, 14.9689332045463, Accidental, 
8, 102, 1, 1, 5.33066931430972, Lightning, 
8, 133, 1, 1, 10.3895360766944, Rx, 
8, 142, 1, 1, 13.4669296692552, Rx, 
8, 144, 1, 1, 15.6977465744598, Rx, 
8, 145, 1, 1, 13.8602612773381, Rx, 
8, 146, 1, 1, 12.5471014248429, Rx, 
8, 176, 1, 1, 24.7037706897252, Lightning, 
8, 190, 1, 1, 28.9969252788536, Accidental, 
8, 202, 1, 1, 30.5880560312687, Accidental, 
8, 207, 1, 1, 28.7049460609498, Lightning, 
8, 221, 1, 1, 28.6732773813144, Lightning, 
8, 225, 1, 1, 35.7645843173425, Accidental, 
8, 232, 1, 1, 47.397013047975, Accidental, 
8, 232, 1, 1, 47.397013047975, Lightning, 
8, 233, 1, 1, 51.3564379495907, Lightning, 
8, 237, 1, 1, 39.8263350483281, Lightning, 
8, 262, 1, 1, 21.2395133042509, Lightning, 
8, 284, 1, 1, 21.6326423779363, Lightning, 
9, 153, 1, 1, 14.4708226447974, Rx, 
9, 161, 1, 1, 13.103937826861, Rx, 
9, 162, 1, 1, 14.3316854100652, Rx, 
9, 165, 1, 1, 15.7522053280971, Rx, 
9, 166, 1, 1, 16.3516498080256, Rx, 
9, 212, 1, 1, 33.135799965671, Accidental, 
9, 218, 1, 1, 27.762448690391, Accidental, 
9, 239, 1, 1, 42.046305395947, Lightning, 
9, 240, 1, 1, 43.3312052157706, Accidental, 
9, 243, 1, 1, 36.7850661291422, Lightning, 
9, 256, 1, 1, 40.8006995495382, Accidental, 
