SimulationYear,DayOfYear,AttemptedNumberIgnitions,ActualNumberIgnitions,FireWeatherIndex,IgnitionType,
1, 130, 1, 1, 10.5363100898568, Rx, 
1, 132, 1, 1, 10.9695800171125, Rx, 
1, 134, 1, 1, 10.2825230821682, Rx, 
1, 135, 1, 1, 10.4318503731104, Rx, 
1, 136, 1, 1, 11.3875661299923, Rx, 
1, 141, 1, 1, 14.0045716962082, Accidental, 
1, 142, 1, 1, 12.3773265284987, Rx, 
1, 143, 1, 1, 11.758242861617, Rx, 
1, 147, 1, 1, 13.261852397694, Rx, 
1, 152, 1, 1, 28.7451662084387, Accidental, 
1, 153, 1, 1, 21.4371438383783, Rx, 
1, 154, 1, 1, 19.1970702750424, Rx, 
1, 155, 1, 1, 16.2899972180281, Rx, 
1, 156, 1, 1, 15.9123933011825, Rx, 
1, 158, 1, 1, 14.8861657017748, Rx, 
1, 165, 1, 1, 19.0338384607396, Rx, 
1, 166, 1, 1, 18.2960191893926, Rx, 
1, 213, 1, 1, 23.5911108158633, Lightning, 
1, 236, 1, 1, 31.0163498961347, Accidental, 
1, 267, 1, 1, 27.9849488473222, Accidental, 
1, 286, 1, 1, 20.437388320615, Accidental, 
1, 329, 1, 1, 30.2353749571773, Lightning, 
2, 6, 1, 1, 5.10832540489259, Accidental, 
2, 62, 1, 1, 3.24563011417163, Accidental, 
2, 135, 1, 1, 11.2596943807026, Rx, 
2, 139, 1, 1, 11.7282852959543, Rx, 
2, 142, 1, 1, 12.6670220107621, Rx, 
2, 160, 1, 1, 10.5937239874185, Rx, 
2, 161, 1, 1, 11.472497376662, Rx, 
2, 164, 1, 1, 15.310050115169, Lightning, 
2, 168, 1, 1, 15.9760244095064, Rx, 
2, 170, 1, 1, 15.8729432861769, Rx, 
2, 176, 1, 1, 16.8434682527688, Rx, 
2, 177, 1, 1, 15.3365651054968, Rx, 
2, 179, 1, 1, 16.4532708063364, Rx, 
2, 180, 1, 1, 17.2498905446439, Rx, 
2, 181, 1, 1, 21.989881136533, Lightning, 
2, 182, 1, 1, 17.0390832927761, Rx, 
2, 183, 1, 1, 16.8384426363605, Rx, 
2, 184, 1, 1, 18.5581567773243, Rx, 
2, 191, 1, 1, 22.0986539295842, Rx, 
2, 206, 1, 1, 41.1461619982151, Lightning, 
2, 207, 1, 1, 43.7946200185441, Lightning, 
2, 208, 1, 1, 44.0476941322868, Lightning, 
2, 209, 1, 1, 45.4731498269597, Accidental, 
2, 209, 1, 1, 45.4731498269597, Lightning, 
2, 224, 1, 1, 33.0040544445777, Lightning, 
2, 225, 1, 1, 38.236118691288, Accidental, 
2, 236, 1, 1, 31.2417652239413, Lightning, 
2, 263, 1, 1, 37.9502918834778, Lightning, 
2, 271, 1, 1, 39.3824357095381, Lightning, 
2, 276, 1, 1, 35.6022495902463, Lightning, 
2, 317, 1, 1, 13.1447507872589, Accidental, 
2, 337, 1, 1, 5.33064589992215, Lightning, 
2, 357, 1, 1, 12.9467871314517, Lightning, 
3, 158, 1, 1, 10.1135254545696, Rx, 
3, 159, 1, 1, 11.184765593201, Rx, 
3, 160, 1, 1, 10.7317882787094, Rx, 
3, 162, 1, 1, 11.1908685233462, Rx, 
3, 163, 1, 1, 10.6179842823946, Rx, 
3, 164, 1, 1, 11.9244868889399, Rx, 
3, 165, 1, 1, 12.6671310147937, Rx, 
3, 168, 1, 1, 11.6255474168126, Rx, 
3, 171, 1, 1, 14.0493905991053, Rx, 
3, 172, 1, 1, 12.7539352408121, Rx, 
3, 173, 1, 1, 11.9315075862877, Rx, 
3, 177, 1, 1, 15.2568767200287, Rx, 
3, 178, 1, 1, 13.7127555961198, Rx, 
3, 182, 1, 1, 11.3432749322098, Rx, 
3, 183, 1, 1, 14.7848197529437, Rx, 
3, 195, 1, 1, 32.1712600950879, Lightning, 
3, 196, 1, 1, 31.1334614899124, Lightning, 
3, 215, 1, 1, 22.1474323499739, Accidental, 
3, 265, 1, 1, 23.4190271312899, Accidental, 
3, 282, 1, 1, 13.0522691489738, Accidental, 
4, 137, 1, 1, 11.4412415428125, Rx, 
4, 146, 1, 1, 14.6476905678371, Rx, 
4, 147, 1, 1, 13.5116908597297, Rx, 
4, 148, 1, 1, 16.3897911687523, Rx, 
4, 149, 1, 1, 15.646132084904, Rx, 
4, 157, 1, 1, 22.1154465546177, Rx, 
4, 158, 1, 1, 14.8378739235296, Rx, 
4, 159, 1, 1, 16.7926468969512, Rx, 
4, 162, 1, 1, 14.7465970529857, Rx, 
4, 164, 1, 1, 16.1400920263367, Rx, 
