EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 634, 795, 6.76272304985738, 24, 87, Lightning, 1, 7, 4, 112, 30.2644403811444, 33.1419511506438, 33.808159701984, 0, 6.76, 0.533573421068586, 0, 0, 0.214092578887939, 0.100273380952381, 43.7142857142857, 39.86, 4600, 
2, 1, 2135, 547, 9.58579360992883, 106, 0, Rx, 1, 467, 7825, 7825, 3.55726684989281, 5.79723452710222, 306.086135942027, 0, 9.59, 1, 0, 0, 0.279614616369537, 0.0468311220556746, 233.86295503212, 1994.4, 9678366, 
3, 1, 4950, 1180, 12.2577822311162, 115, 91, Accidental, 1, 142, 2362, 2646, 7.42384768701049, 12.2595446750749, 87.0656076570053, 0.425531914893617, 12.26, 0.441681327109204, 0, 0, 0.188577875083601, 0.0347130305164319, 129.12676056338, 893.59, 2677376, 
4, 1, 565, 1477, 13.7970032140869, 128, 0, Rx, 1, 467, 11086, 11124, 8.08236286535987, 5.62251247396232, 99.0133478343044, 0, 13.8, 1, 0, 0, 0.283785551916609, 0.0312690899357602, 667.957173447537, 1844, 11290236, 
5, 1, 198, 1545, 17.0326883738079, 129, 122, Accidental, 176, 40378, 674793, 789397, 10.8474258574819, 13.1056692303359, 103.593619373817, 1.08056566857369, 16.14, 0.480707882156556, 0, 0, 0.33177626222651, 0.0327227274258273, 613.341720739016, 637.27, 707169338, 
6, 1, 2507, 592, 11.6801906457837, 139, 0, Rx, 1, 467, 8638, 8639, 6.75469361332493, 5.12798806934347, 44.595414359718, 0, 11.68, 1, 0, 0, 0.299151463968085, 0.0445775039257674, 277.713062098501, 1911.74, 12352242, 
7, 1, 2630, 391, 10.2058471036513, 145, 0, Rx, 1, 467, 9111, 9162, 7.10462882833873, 8.5302540928604, 69.6871650653011, 0, 10.21, 1, 0, 0, 0.343143981018721, 0.039737409707352, 261.404710920771, 1610.46, 11061735, 
8, 1, 3125, 332, 9.74405333423285, 146, 0, Rx, 1, 467, 8995, 9007, 6.81111555589041, 8.58091671514965, 58.1307921468287, 0, 9.74, 1, 0, 0, 0.272712142380707, 0.0400289371877229, 150.702355460385, 1568.07, 10220438, 
9, 1, 4674, 1172, 12.9980538967263, 147, 0, Rx, 1, 467, 10356, 10356, 5.36818403327683, 4.46294205302979, 138.935592956137, 0, 13, 1, 0, 0, 0.235000190939076, 0.0355194867951463, 217.830835117773, 1957.6, 11688839, 
10, 1, 2291, 207, 12.3198275781995, 152, 0, Rx, 1, 467, 6031, 6055, 4.55885071926145, 4.84204884032462, 96.0953113106589, 0, 12.32, 1, 0, 0, 0.322949231492886, 0.0659962862241255, 2060.20985010707, 1730.44, 7236977, 
11, 1, 3599, 418, 16.1414798977761, 153, 0, Rx, 1, 467, 9295, 9497, 10.9602120395997, 9.92874800302843, 167.278259687111, 0, 16.14, 1, 0, 0, 0.272953627747691, 0.0356431092077088, 90.4089935760171, 1011.48, 14626833, 
12, 1, 812, 974, 19.2357167832751, 154, 0, Rx, 1, 467, 11397, 11586, 6.68533519601365, 8.54034996733857, 64.8855977791138, 0, 19.24, 1, 0, 0, 0.292080842779842, 0.0408193825838687, 652.231263383298, 1184.36, 13083253, 
13, 1, 4332, 1034, 12.0449146062232, 155, 0, Rx, 1, 467, 10839, 10839, 3.48439511662356, 6.15397688723725, 34.7347592606016, 0, 12.04, 1, 0, 0, 0.231764618303844, 0.0415522605281939, 342.483940042827, 1959.91, 13205493, 
14, 1, 1312, 921, 15.9836962337468, 156, 0, Rx, 1, 467, 10980, 11398, 8.85552379504112, 7.38098162840924, 143.59102742237, 0, 18.01, 1, 0, 0, 0.417195108319763, 0.0612347937187724, 566.282655246253, 1476.48, 12601903, 
15, 1, 4744, 1098, 15.1036249342265, 160, 0, Rx, 1, 467, 9374, 9468, 8.34259795397835, 10.2263850021787, 122.4215823518, 0, 15.1, 1, 0, 0, 0.227751020762343, 0.0191873054960743, 425.408993576017, 775.89, 9645324, 
16, 1, 860, 1248, 18.1617805282694, 161, 0, Rx, 1, 467, 11825, 11942, 7.80874675349297, 6.86858110137796, 72.0416417033773, 0, 18.16, 1, 0, 0, 0.28081339196934, 0.0430150642398287, 670.507494646681, 1691.26, 13769891, 
17, 1, 3312, 813, 15.9659150527848, 162, 0, Rx, 1, 467, 9119, 9244, 9.04251818304554, 9.55297951059447, 159.059070169803, 0, 15.97, 1, 0, 0, 0.240445198410328, 0.0458683433261957, 139.057815845824, 1181.75, 9778287, 
18, 1, 1165, 1163, 25.5395472873928, 171, 154, Lightning, 152, 46206, 680993, 797763, 10.518963165086, 13.3098534182404, 124.226564758183, 0.179417811925116, 13.89, 0.469384099740417, 0, 0, 0.412510491135721, 0.0410125957523542, 445.214214604164, 655.15, 645632685, 
19, 1, 3049, 650, 22.2913493731515, 171, 0, Rx, 1, 467, 6448, 7641, 11.1191054324621, 13.2649388797502, 122.939770254687, 0, 22.29, 1, 0, 0, 0.350784490858971, 0.0530011720199855, 365.550321199143, 335.99, 5801527, 
20, 1, 783, 921, 35.7161945382623, 193, 120, Lightning, 121, 32693, 574957, 695252, 11.0528158517133, 13.8348258899228, 107.597461576955, 0.13673069864187, 14.08, 0.473152295384333, 0, 0, 0.295387526380193, 0.0554326220291778, 674.683296118435, 575, 624891697, 
21, 1, 4601, 1172, 34.1249896304255, 207, 106, Lightning, 93, 28296, 529854, 624235, 10.3422486359094, 13.2674332652774, 130.683583647488, 0.264711079696059, 13.7, 0.467574057063223, 0, 0, 0.222347669905765, 0.030798407690128, 580.775975402884, 658.64, 664909101, 
22, 1, 2604, 275, 22.0151848164102, 264, 115, Accidental, 15, 5736, 87546, 106292, 11.710714822785, 13.9700418964132, 65.8373872401875, 0.570183086312118, 15.23, 0.480077054673052, 0, 0, 0.318017211618788, 0.0413454586238952, 389.22419804742, 603.71, 98945681, 
23, 1, 4383, 989, 2.8053911217698, 301, 146, Lightning, 1, 3, 94, 94, 11.0860248115995, 9.70742103977203, 29.9388003874271, 5, 2.81, 0.424838971323931, 0, 0, 0.222861652374268, 0.0105123333333333, 2975.33333333333, 830.33, 149127, 
24, 1, 565, 1413, 9.7828157271846, 310, 105, Lightning, 1, 39, 722, 812, 12.8435753997258, 12.1559267965462, 2.56010547340482, 1.05263157894737, 9.78, 0.428101400453466, 0, 0, 0.429983329772949, 0.0408474188034188, 878.666666666667, 531.41, 759624, 
25, 2, 2288, 314, 9.22102219765494, 133, 0, Rx, 1, 467, 5261, 7105, 9.95850250332446, 12.573646467575, 340.240452125942, 0, 9.22, 1, 701.335648292031, 580.342969561038, 0.33763021661076, 0.0172029902035851, 356.025695931478, 164.59, 4760646, 
26, 2, 551, 938, 15.9428150264325, 134, 0, Rx, 1, 467, 5256, 6932, 10.2059842853936, 11.3165675567125, 341.91136481355, 0, 15.94, 1, 699.976659798971, 591.930893185925, 0.373071435278947, 0.0146939245733055, 247.820128479657, 239.57, 4981294, 
27, 2, 2744, 419, 8.28939640531356, 135, 108, Accidental, 1, 471, 8526, 9132, 6.02059152010209, 10.789895069075, 187.564251891314, 0.340425531914894, 8.29, 0.417111623020577, 701.335648292031, 528.04234505558, 0.286529778847017, 0.0126197816315531, 187.059447983015, 378.73, 9352430, 
28, 2, 1537, 1000, 14.5759014100845, 135, 0, Rx, 1, 467, 6435, 8190, 7.37818702373939, 9.19088713661874, 204.06349324012, 0, 14.58, 1, 699.976659798971, 601.216038929045, 0.41053235333788, 0.00601559208533353, 510.6573875803, 624.78, 5169614, 
29, 2, 3117, 967, 9.98683986983412, 137, 0, Rx, 1, 467, 9763, 11351, 10.321066089885, 9.60201455469216, 150.699584876527, 0, 9.99, 1, 678.450359226356, 607.946824633801, 0.226338269521644, 0.00994010047562793, 344.092077087794, 636.76, 13493229, 
