SimulationYear,DayOfYear,AttemptedNumberIgnitions,ActualNumberIgnitions,FireWeatherIndex,IgnitionType,
1, 24, 1, 1, 6.41255528562767, Lightning, 
1, 106, 1, 1, 10.2129845391781, Rx, 
1, 115, 1, 1, 8.68155251108586, Accidental, 
1, 128, 1, 1, 10.2826783726247, Rx, 
1, 129, 1, 1, 12.5735497791052, Accidental, 
1, 139, 1, 1, 12.4306325561954, Rx, 
1, 145, 1, 1, 10.7471523182047, Rx, 
1, 146, 1, 1, 10.1675489573228, Rx, 
1, 147, 1, 1, 10.0262142810752, Rx, 
1, 152, 1, 1, 12.2988759110138, Rx, 
1, 153, 1, 1, 16.9069284348508, Rx, 
1, 154, 1, 1, 15.3567061887539, Rx, 
1, 155, 1, 1, 13.4498933676688, Rx, 
1, 156, 1, 1, 16.8198940605679, Rx, 
1, 160, 1, 1, 15.3502338501755, Rx, 
1, 161, 1, 1, 15.6476562347741, Rx, 
1, 162, 1, 1, 16.3593286153989, Rx, 
1, 171, 1, 1, 22.8857854775685, Lightning, 
1, 171, 1, 1, 22.8857854775685, Rx, 
1, 193, 1, 1, 35.934416503567, Lightning, 
1, 207, 1, 1, 34.1393281859116, Lightning, 
1, 264, 1, 1, 21.7838072050584, Accidental, 
1, 301, 1, 1, 5.78540873986446, Lightning, 
1, 310, 1, 1, 5.62685979831372, Lightning, 
2, 133, 1, 1, 10.3976647068115, Rx, 
2, 134, 1, 1, 11.2754690290014, Rx, 
2, 135, 1, 1, 10.0257613113034, Accidental, 
2, 135, 1, 1, 10.0257613113034, Rx, 
2, 137, 1, 1, 11.7322617031485, Rx, 
2, 140, 1, 1, 11.3546259304096, Rx, 
2, 141, 1, 1, 12.4141827927761, Rx, 
2, 143, 1, 1, 11.2039622439217, Rx, 
2, 144, 1, 1, 13.570846667892, Rx, 
2, 145, 1, 1, 13.4875163900977, Rx, 
2, 146, 1, 1, 14.1456067441153, Rx, 
2, 147, 1, 1, 14.1993902828457, Rx, 
2, 148, 1, 1, 14.4586445916039, Rx, 
2, 149, 1, 1, 14.6542643458521, Rx, 
2, 151, 1, 1, 12.8577210572597, Rx, 
2, 154, 1, 1, 14.8902225375084, Rx, 
2, 172, 1, 1, 27.163884886481, Accidental, 
2, 180, 1, 1, 31.2942000526948, Accidental, 
2, 196, 1, 1, 31.1722827366869, Accidental, 
2, 208, 1, 1, 32.809533894336, Accidental, 
2, 211, 1, 1, 27.6452836690858, Lightning, 
2, 232, 1, 1, 27.7092810093141, Lightning, 
2, 243, 1, 1, 29.0206454738992, Lightning, 
2, 257, 1, 1, 28.7060518300128, Lightning, 
3, 107, 1, 1, 6.85463036535147, Lightning, 
3, 142, 1, 1, 10.8239519929091, Rx, 
3, 144, 1, 1, 10.2200542146501, Rx, 
3, 145, 1, 1, 11.1833601004908, Rx, 
3, 146, 1, 1, 12.7408207878838, Rx, 
3, 153, 1, 1, 16.6864782721004, Rx, 
3, 154, 1, 1, 13.6712799279404, Rx, 
3, 155, 1, 1, 18.100182314821, Rx, 
3, 156, 1, 1, 18.1110000234546, Rx, 
3, 159, 1, 1, 15.1258440735749, Rx, 
3, 160, 1, 1, 17.4178311190799, Rx, 
3, 161, 1, 1, 15.5260536410529, Rx, 
3, 162, 1, 1, 16.2211682450363, Accidental, 
3, 162, 1, 1, 16.2211682450363, Rx, 
3, 167, 1, 1, 19.7311951805975, Rx, 
3, 168, 1, 1, 17.0213552476276, Rx, 
3, 175, 1, 1, 18.9850606523629, Rx, 
3, 186, 1, 1, 21.8915249201384, Accidental, 
3, 206, 1, 1, 37.7821758222625, Accidental, 
