Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
1994, eco2, 2, 355.06, 11.43, 0, 365, 0, 
1995, eco2, 2, 263.38, 11.3, 0, 319, 0, 
1996, eco2, 2, 259.33, 12.32, 0, 349, 0, 
1997, eco2, 2, 230.16, 12.15, 0, 317, 0, 
1998, eco2, 2, 367.63, 12.95, 0, 288, 0, 
1999, eco2, 2, 261.49, 11.39, 0, 320, 0, 
2000, eco2, 2, 201.65, 12.15, 0, 365, 0, 
1950, eco3, 3, 256.34, 11.75, 53, 319, 0, 
1951, eco3, 3, 492.06, 10.52, 84, 290, 0, 
1952, eco3, 3, 334.04, 10.63, 84, 276, 0, 
1953, eco3, 3, 311.51, 11.69, 0, 342, 0, 
1954, eco3, 3, 317.65, 10.36, 57, 324, 0, 
1955, eco3, 3, 311.51, 11.69, 0, 342, 0, 
1956, eco3, 3, 337.88, 10.63, 0, 309, 0, 
1957, eco3, 3, 265.8, 11.85, 0, 285, 0, 
1958, eco3, 3, 348.91, 9.73, 108, 288, 0, 
1959, eco3, 3, 378.2, 9.75, 60, 294, 0, 
1960, eco3, 3, 246.18, 11.11, 20, 302, 0, 
1961, eco3, 3, 282.91, 10.27, 93, 302, 0, 
1962, eco3, 3, 276.82, 11.75, 76, 303, 0, 
1963, eco3, 3, 360.42, 9.62, 106, 321, 0, 
1964, eco3, 3, 422.19, 10.56, 0, 318, 0, 
1965, eco3, 3, 444.36, 10.23, 82, 297, 0, 
1966, eco3, 3, 299.79, 10.38, 68, 338, 0, 
1967, eco3, 3, 333.07, 10.79, 48, 312, 0, 
1968, eco3, 3, 360.42, 9.62, 106, 321, 0, 
1969, eco3, 3, 334.04, 10.63, 84, 276, 0, 
1970, eco3, 3, 284.86, 10.85, 69, 310, 0, 
1971, eco3, 3, 308.29, 11.88, 0, 297, 0, 
1972, eco3, 3, 289.56, 12.3, 0, 293, 0, 
1973, eco3, 3, 335.33, 12.7, 15, 319, 0, 
1974, eco3, 3, 284.86, 10.85, 69, 310, 0, 
1975, eco3, 3, 430.34, 10.88, 23, 300, 0, 
1976, eco3, 3, 308.29, 11.88, 0, 297, 0, 
1977, eco3, 3, 311.51, 11.69, 0, 342, 0, 
1978, eco3, 3, 304.7, 12.02, 17, 299, 0, 
1979, eco3, 3, 304.7, 12.02, 17, 299, 0, 
1980, eco3, 3, 430.34, 10.88, 23, 300, 0, 
1981, eco3, 3, 332.73, 10.92, 57, 311, 0, 
1982, eco3, 3, 289.56, 12.3, 0, 293, 0, 
1983, eco3, 3, 246.18, 11.11, 20, 302, 0, 
1984, eco3, 3, 284.86, 10.85, 69, 310, 0, 
1985, eco3, 3, 284.93, 10.76, 91, 365, 0, 
1986, eco3, 3, 304.7, 12.02, 17, 299, 0, 
1987, eco3, 3, 317.65, 10.36, 57, 324, 0, 
1988, eco3, 3, 422.19, 10.56, 0, 318, 0, 
1989, eco3, 3, 470.61, 12.6, 0, 278, 0, 
1990, eco3, 3, 289.56, 12.3, 0, 293, 0, 
1991, eco3, 3, 360.42, 9.62, 106, 321, 0, 
1992, eco3, 3, 276.82, 11.75, 76, 303, 0, 
1993, eco3, 3, 442.24, 9.89, 61, 295, 0, 
1994, eco3, 3, 450.12, 10.73, 0, 365, 0, 
1995, eco3, 3, 337.88, 10.63, 0, 309, 0, 
1996, eco3, 3, 324.72, 11.85, 0, 338, 0, 
1997, eco3, 3, 301.31, 11.75, 0, 306, 0, 
1998, eco3, 3, 470.61, 12.6, 0, 278, 0, 
1999, eco3, 3, 333.07, 10.79, 48, 312, 0, 
2000, eco3, 3, 256.34, 11.75, 53, 319, 0, 
