EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 2612, 411, 17.1522495466951, 148, 142, Accidental, 204, 64802, 856040, 1056164, 10.9456050647032, 14.1331400915107, 134.391298367347, 0.279316677211771, 15.44, 0.484240569415773, 0, 0, 0.322147702257155, 0.0460585206578002, 415.822628931206, 648.56, 885753108, 
2, 1, 582, 949, 27.7524478005828, 160, 121, Lightning, 193, 42071, 667257, 838912, 10.7496180075271, 14.2012281049865, 133.623110382039, 0.150463513192299, 15.42, 0.484577541268056, 0, 0, 0.282939169577858, 0.0570332847171062, 696.600080815764, 636.58, 730937380, 
3, 1, 2983, 175, 26.2945013217348, 174, 123, Accidental, 124, 30071, 482700, 540004, 9.81698094463845, 12.619121909394, 111.263492099178, 0.440638510143, 18.69, 0.499266316653632, 0, 0, 0.278460492375804, 0.0410168978639425, 461.760965714476, 687.27, 560002927, 
4, 1, 2613, 327, 27.4853070321901, 175, 41, Accidental, 2, 6, 77, 99, 19.5659346170278, 17.5961905963609, 19.4838183041377, 0, 22.6, 0.588916437594845, 0, 0, 0.336688423156738, 0.0491437222222222, 141, 119, 82455, 
5, 1, 4685, 1070, 24.0915646219447, 267, 142, Lightning, 85, 36550, 647512, 805723, 11.7464778369645, 14.447921846447, 148.650482565818, 0.195901392650962, 14.14, 0.476904464978368, 0, 0, 0.227875744682113, 0.0303938524122168, 493.674473324213, 603.12, 815797774, 
6, 1, 176, 1590, 23.0603408051191, 269, 116, Lightning, 81, 31528, 480922, 604744, 10.8904049049174, 13.8463519972848, 130.065918067996, 0.920798046119199, 15.92, 0.483194944997267, 0, 0, 0.324588857478149, 0.0314460778778664, 533.727416899264, 662.51, 500128853, 
7, 1, 4352, 1042, 21.0271018730839, 309, 110, Lightning, 26, 14475, 252018, 281801, 10.8349507929147, 12.5052342896495, 140.115335500142, 0.149924001658146, 12.43, 0.456311553450801, 0, 0, 0.232211329903863, 0.0326007639608507, 753.35378238342, 652.04, 300203831, 
8, 2, 78, 1573, 16.0923867229961, 143, 86, Accidental, 2, 1032, 12915, 14606, 10.4572100588466, 12.5781153758338, 96.4997277581443, 0.135790494665373, 15.41, 0.48156591880636, 669.59071323614, 597.985170073758, 0.385064411255743, 0.00663019156978402, 165.363372093023, 167.51, 11837588, 
9, 2, 101, 1574, 12.1510828271077, 147, 100, Accidental, 10, 5815, 42621, 66142, 13.3930109571132, 14.4297420686394, 116.832251193277, 1.03715170278638, 14.12, 0.470527081070754, 669.590713236111, 589.760299367584, 0.320098940586089, 0.00639360053444281, 289.994153052451, 240.17, 41701807, 
10, 2, 1132, 1173, 40.7821960518931, 206, 145, Lightning, 157, 64235, 910328, 1142479, 10.6539358804217, 12.5622625802247, 156.404586715218, 0.248777905781985, 13.78, 0.465568085572383, 670.908967181998, 591.463200415726, 0.3961027592249, 0.0121029305180033, 566.844819802288, 308.06, 898846342, 
11, 2, 543, 1518, 40.4777929021503, 226, 75, Lightning, 103, 30567, 423039, 508770, 10.0010996342099, 11.3955312907709, 111.52366457012, 0.531636458810443, 16.25, 0.476700484543389, 669.590713236404, 594.370749738753, 0.33639556456649, 0.00872051416963262, 666.453986325122, 383.04, 457205663, 
12, 2, 316, 1477, 35.9903188341146, 276, 85, Lightning, 24, 5871, 63405, 72709, 9.45231262153461, 11.2563290493556, 143.517018358446, 1.65758091993186, 20.49, 0.500794169624884, 669.59071323611, 590.587170631771, 0.320103238722542, 0.00603530914162176, 246.283256685403, 380.5, 68603887, 
13, 2, 475, 962, 30.2110159166427, 281, 98, Lightning, 56, 33295, 345718, 432669, 10.6573177487226, 12.2062076826832, 142.668725505444, 0.168498828617769, 14.64, 0.470471873540478, 673.018656637956, 600.591690164043, 0.295099503637564, 0.0108262716594625, 432.62576963508, 323.1, 363354268, 
14, 3, 921, 1227, 10.3172271721367, 128, 55, Lightning, 154, 64235, 617563, 779127, 10.1922628848139, 11.8092326862009, 117.517132183594, 0.904038359747174, 17.12, 0.482322944062583, 661.526139649011, 600.303378017279, 0.338127337755867, 0.0111298115423833, 432.59234062427, 397.87, 664204563, 
15, 3, 1134, 1176, 13.5222686560831, 149, 149, Lightning, 213, 73465, 798874, 999511, 9.77586493639285, 11.8561445619043, 138.225108852854, 0.183899597081564, 17.46, 0.48971852043163, 662.281305085743, 610.720831713769, 0.374535532601306, 0.014562533677085, 439.383475124209, 405.15, 793677663, 
