EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 533, 967, 0.59327208952627, 46, 147, Lightning, 1, 144, 2117, 2356, 10.076904504505, 12.0749036391071, 249.614084024582, 0, 0.59, 0.367374119748053, 0, 0, 0.420737322966257, 0.0416352546296296, 482.416666666667, 787.81, 1638953, 
2, 1, 123, 1658, 4.1279220809872, 65, 120, Accidental, 1, 2, 12, 28, 21.1164771503421, 19.847955414735, 220.490897030172, 0, 4.13, 0.50409576508135, 0, 0, 0.373968162536621, 0.0348113333333333, 59, 88, 7013, 
3, 1, 2644, 383, 10.9443168250335, 134, 0, Rx, 1, 1556, 27654, 30273, 8.4877676021564, 10.4320987507733, 170.213997122651, 0, 10.94, 1, 0, 0, 0.344084393861667, 0.0416448594687228, 227.295629820051, 899.47, 29190864, 
4, 1, 1781, 590, 9.89267110521026, 135, 0, Rx, 1, 1556, 16826, 16836, 4.50716213090613, 4.80735665755715, 104.167723359066, 0, 9.89, 1, 0, 0, 0.381053539217277, 0.0708571315338472, 306.707583547558, 1863.57, 16386277, 
5, 1, 3849, 502, 11.7474340149515, 136, 0, Rx, 1, 1556, 22814, 26318, 11.3469308191124, 12.3451979988958, 150.207469079818, 0, 11.75, 1, 0, 0, 0.312659460119236, 0.0384343204798628, 748.032776349614, 404.68, 22931776, 
6, 1, 2505, 487, 11.2829631034131, 140, 0, Rx, 1, 1556, 25682, 25745, 3.85541508027653, 4.15929588421751, 258.605204859592, 0, 11.28, 1, 0, 0, 0.336937221438837, 0.0391933181233934, 411.11118251928, 1940.1, 26949052, 
7, 1, 606, 1446, 16.0305037513102, 141, 0, Rx, 1, 1556, 30921, 30959, 4.21161995831488, 5.17376039551469, 51.9246618963224, 0, 16.03, 1, 0, 0, 0.270440729062788, 0.0408062296486718, 525.980719794345, 1938.99, 35060443, 
8, 1, 3125, 332, 13.5179449505976, 142, 0, Rx, 1, 1556, 30264, 30345, 7.21402489728644, 6.80988919126719, 173.643789664608, 0, 13.52, 1, 0, 0, 0.272082644955366, 0.0400409190231362, 177.133033419023, 1541.29, 33385196, 
9, 1, 1936, 395, 13.8520974209587, 146, 0, Rx, 1, 1556, 20272, 21609, 10.124519624782, 11.1648754788603, 79.4897283923965, 0, 13.85, 1, 0, 0, 0.384794807164402, 0.038377392887746, 195.092544987147, 690.46, 20657062, 
10, 1, 2335, 318, 14.3640082432124, 147, 0, Rx, 1, 1556, 16040, 19906, 11.2500615336301, 14.2790239145355, 128.694597123387, 0, 14.36, 1, 0, 0, 0.327405780274949, 0.045934918380463, 889.996143958869, 196.99, 14874039, 
