EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 4361, 996, 20.6837927399334, 139, 140, Lightning, 194, 47255, 816253, 962968, 11.6201895578209, 13.6126342154852, 156.674225111952, 0.129724467769924, 15.4, 0.481619018214826, 0, 0, 0.238190883106703, 0.0332420041124372, 613.436758015025, 575.12, 981514667, 
2, 1, 1813, 594, 16.6436641367852, 144, 0, Rx, 1, 1556, 19482, 19878, 10.7085272624777, 10.0350639492707, 189.934585641954, 0, 16.64, 1, 0, 0, 0.424759093875435, 0.0521771285347046, 169.359897172237, 1026.88, 19862487, 
3, 1, 1770, 735, 13.7471336373948, 145, 0, Rx, 1, 1556, 18842, 18873, 5.07658758437879, 5.97789812854878, 106.422101162734, 0, 13.75, 1, 0, 0, 0.281601152272947, 0.0933920407026562, 343.466580976864, 1656.83, 13900346, 
4, 1, 1839, 545, 12.233174943113, 150, 0, Rx, 1, 1556, 27402, 27594, 7.12393603435355, 8.49953772191227, 53.6898136909831, 0, 12.23, 1, 0, 0, 0.424724074635837, 0.0735179980719793, 272.503856041131, 1337.2, 35339170, 
5, 1, 1746, 856, 15.3524374371092, 154, 0, Rx, 1, 1556, 15610, 16565, 10.5620251541572, 12.0843352961822, 58.1850247798033, 0, 15.35, 1, 0, 0, 0.460829164166681, 0.0310596499571551, 794.107326478149, 314.46, 11778523, 
6, 1, 1995, 435, 17.3134464258071, 158, 0, Rx, 1, 1556, 15630, 19335, 10.5369824100209, 14.0422392106591, 168.580523732459, 0, 17.25, 1, 0, 0, 0.37784787205007, 0.043575635175664, 104.325192802057, 265.83, 14641289, 
7, 1, 531, 767, 15.1049829211864, 159, 0, Rx, 1, 1556, 26847, 27024, 7.65592080196062, 8.17738365969052, 51.1803148730161, 0, 15.1, 1, 0, 0, 0.213982367417497, 0.0743343663239073, 539.356683804627, 1305.46, 31955064, 
8, 1, 700, 1355, 20.4651151936958, 160, 0, Rx, 1, 1556, 30601, 31177, 9.30413841578723, 8.06638682697676, 155.334706684423, 0, 20.47, 1, 0, 0, 0.424249777511957, 0.0262982217223649, 392.938303341902, 1658.56, 27639788, 
9, 1, 2181, 670, 20.1870390242792, 167, 0, Rx, 1, 1556, 25904, 26086, 6.55205140645362, 7.17261498532889, 72.7268152334103, 0, 20.19, 1, 0, 0, 0.313294682502748, 0.0698044140959727, 563.883033419023, 1532.01, 29219658, 
10, 1, 367, 1590, 37.6524912789595, 170, 113, Lightning, 167, 36952, 618487, 726199, 10.7465931256425, 13.3706861550664, 179.286628976094, 0.822169900679278, 15.8, 0.480340051742544, 0, 0, 0.320452453928041, 0.0319919120570834, 585.061458107815, 602.94, 650844737, 
11, 1, 1530, 1140, 25.4889141696607, 173, 0, Rx, 1, 1556, 33197, 34467, 10.0146171197158, 8.37312870160415, 112.881226244041, 0, 25.49, 1, 0, 0, 0.475471844685418, 0.0251862508568979, 1316.80719794344, 1416.55, 38218027, 
12, 1, 4071, 607, 20.7314353326722, 174, 0, Rx, 1, 1556, 29945, 31498, 9.48636661441752, 10.7511081184221, 129.532249787737, 0, 20.73, 1, 0, 0, 0.274215031074684, 0.0413553483290485, 454.200514138817, 838.59, 32418674, 
13, 1, 112, 1612, 46.0831889742105, 185, 46, Accidental, 60, 2709, 35746, 39282, 9.34101703285987, 11.29694410649, 145.682374110073, 0.354505169867061, 22.56, 0.522068137134739, 0, 0, 0.375857295300003, 0.0171347299126367, 171.09819121447, 948.5, 31021071, 
14, 1, 2223, 638, 23.1815699119743, 192, 0, Rx, 1, 1556, 20316, 20437, 7.46685664487074, 7.02025268543106, 357.211944167389, 0, 23.18, 1, 0, 0, 0.321086857312752, 0.0603234226649532, 850.227506426735, 1563.52, 21278803, 
15, 1, 1102, 1157, 25.2730253453285, 193, 0, Rx, 1, 1556, 27317, 27606, 7.43176090385699, 8.68815905188304, 184.05810939584, 0, 25.27, 1, 0, 0, 0.515313659976863, 0.010492176092545, 572.214652956298, 1284.08, 25564790, 
16, 1, 4792, 1100, 25.5522663908171, 200, 0, Rx, 1, 1556, 32539, 32668, 9.37413475664327, 8.87497462855369, 122.314184553979, 0, 25.55, 1, 0, 0, 0.232390902122067, 0.0245494149528705, 196.267994858612, 1465.02, 45228863, 
17, 1, 2611, 367, 28.3108685916661, 213, 0, Rx, 1, 1556, 28654, 29092, 9.7154143907701, 8.15302322272526, 163.639043151896, 0, 28.31, 1, 0, 0, 0.341381503671484, 0.0532300674807197, 135.92030848329, 1470.85, 33960012, 
18, 1, 2933, 492, 28.143286091863, 214, 0, Rx, 1, 1556, 29474, 32439, 9.39298895569887, 10.2031888968274, 166.825928697885, 0, 28.14, 1, 0, 0, 0.280069544922113, 0.0537604687232218, 256.633676092545, 1033.7, 34132570, 
19, 1, 2335, 318, 29.7358329868648, 215, 0, Rx, 1, 1556, 16509, 19906, 10.8499368407789, 13.454254570097, 164.173424568258, 0, 29.74, 1, 0, 0, 0.327405780274949, 0.045934918380463, 889.996143958869, 382.9, 15157141, 
20, 1, 2901, 41, 29.0018170520247, 216, 0, Rx, 1, 1556, 20134, 21726, 9.9700942552412, 11.0096492048769, 159.777971400472, 0, 29, 1, 0, 0, 0.300291651833629, 0.133396521636675, 1656.79241645244, 403.56, 31697189, 
21, 1, 3209, 361, 28.1638422421343, 217, 0, Rx, 1, 1556, 24969, 25012, 8.96800098706404, 8.46410311147354, 139.415312887452, 0, 28.16, 1, 0, 0, 0.294148749569691, 0.0353306591688089, 129.469151670951, 1638.69, 27805231, 
