SimulationYear,DayOfYear,AttemptedNumberIgnitions,ActualNumberIgnitions,FireWeatherIndex,IgnitionType,
1, 1, 1, 1, 2.81747461065963, Lightning, 
1, 140, 1, 1, 12.0006947109232, Rx, 
1, 141, 1, 1, 12.1890321423337, Rx, 
1, 142, 1, 1, 11.9496293204927, Rx, 
1, 143, 1, 1, 10.0928161754668, Rx, 
1, 147, 1, 1, 11.4426773738785, Rx, 
1, 151, 1, 1, 12.760597264924, Rx, 
1, 152, 1, 1, 12.5310141850126, Rx, 
1, 158, 1, 1, 10.4319314774693, Rx, 
1, 161, 1, 1, 12.0480944055065, Rx, 
1, 167, 1, 1, 12.7886002061027, Rx, 
1, 168, 1, 1, 13.906329195817, Rx, 
1, 169, 1, 1, 12.9256337697475, Rx, 
1, 171, 1, 1, 15.0005750517624, Rx, 
1, 175, 1, 1, 18.255745110315, Rx, 
1, 182, 1, 1, 18.1402832414033, Rx, 
1, 194, 1, 1, 20.954482086113, Accidental, 
1, 198, 1, 1, 23.8012747190013, Accidental, 
1, 206, 1, 1, 19.9717502085879, Lightning, 
1, 254, 1, 1, 32.957470705416, Accidental, 
2, 53, 1, 1, 2.35091515886868, Accidental, 
2, 112, 1, 1, 6.6661564053537, Lightning, 
2, 149, 1, 1, 11.485737149185, Rx, 
2, 150, 1, 1, 10.378246564964, Rx, 
2, 151, 1, 1, 11.9681437603055, Rx, 
2, 154, 1, 1, 12.3209138038048, Rx, 
2, 156, 1, 1, 11.8190492762768, Rx, 
2, 157, 1, 1, 13.7167240446359, Rx, 
2, 158, 1, 1, 14.1573344022605, Rx, 
2, 164, 1, 1, 23.1199553732517, Rx, 
2, 167, 1, 1, 19.115485273543, Rx, 
2, 168, 1, 1, 22.5669431980651, Rx, 
2, 169, 1, 1, 23.3520687431434, Rx, 
2, 170, 1, 1, 20.2321519478768, Accidental, 
2, 170, 1, 1, 20.2321519478768, Rx, 
2, 171, 1, 1, 23.6074893063029, Rx, 
2, 172, 1, 1, 23.8888951333935, Rx, 
2, 173, 1, 1, 21.6746902473489, Rx, 
2, 178, 1, 1, 35.8417720614007, Lightning, 
2, 191, 1, 1, 29.9044414414092, Accidental, 
2, 220, 1, 1, 28.5803251925289, Lightning, 
2, 238, 1, 1, 46.4926048100218, Accidental, 
2, 238, 1, 1, 46.4926048100218, Lightning, 
2, 246, 1, 1, 23.7488261337171, Accidental, 
2, 250, 1, 1, 39.9816957860644, Accidental, 
2, 253, 1, 1, 36.0360761244019, Accidental, 
2, 257, 1, 1, 41.1020264210032, Accidental, 
2, 257, 1, 1, 41.1020264210032, Lightning, 
2, 269, 1, 1, 42.7067854246853, Lightning, 
2, 286, 1, 1, 22.9164130177639, Accidental, 
3, 62, 1, 1, 1.96403408173828, Accidental, 
3, 105, 1, 1, 7.6831984807534, Lightning, 
3, 111, 1, 1, 6.75009680085901, Lightning, 
3, 137, 1, 1, 14.36244178221, Rx, 
3, 142, 1, 1, 14.4177834192731, Rx, 
3, 145, 1, 1, 17.7572832449432, Rx, 
3, 147, 1, 1, 25.7944733496904, Accidental, 
3, 148, 1, 1, 18.3820233757362, Lightning, 
3, 148, 1, 1, 18.3820233757362, Rx, 
3, 149, 1, 1, 17.3477605821148, Rx, 
3, 150, 1, 1, 15.1978832123647, Rx, 
3, 151, 1, 1, 13.6480221919643, Rx, 
3, 152, 1, 1, 12.8289887264588, Rx, 
3, 156, 1, 1, 14.7465344779276, Rx, 
3, 157, 1, 1, 14.8215079443269, Rx, 
