EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 692, 855, 2.49313431117019, 1, 125, Lightning, 1, 128, 1583, 2343, 15.8430244346203, 16.8505301615634, 36.1239966910874, 0, 2.49, 0.407134780103457, 0, 0, 0.133024730682373, 0.0434428098958333, 316.5234375, 313.44, 1541331, 
2, 1, 3238, 387, 11.3027170952117, 140, 0, Rx, 1, 467, 7178, 7298, 12.3083650808385, 10.699346687893, 346.776073091952, 0, 11.3, 1, 0, 0, 0.303026289357876, 0.0389923540328336, 413.597430406852, 705.32, 7377775, 
3, 1, 210, 1578, 15.7853170245325, 141, 0, Rx, 1, 467, 6878, 7150, 9.37526764343053, 10.9597104428982, 13.4162846730826, 0, 15.79, 1, 0, 0, 0.405198341794392, 0.0225468829407566, 208.47965738758, 747.24, 5416833, 
4, 1, 2933, 492, 10.1558046132634, 142, 0, Rx, 1, 467, 9828, 10018, 9.15626995664297, 10.7320026341313, 47.9223218105834, 0, 10.16, 1, 0, 0, 0.278091564627737, 0.0489965438972159, 107.713062098501, 795.69, 11094619, 
5, 1, 501, 1031, 13.1282953347794, 143, 0, Rx, 1, 467, 8908, 8911, 3.70543538702754, 3.01990916599026, 28.9634349523216, 0, 13.13, 1, 0, 0, 0.393018881330142, 0.0502228044254106, 589.792291220557, 1972.35, 8661158, 
6, 1, 769, 952, 17.4029930664929, 147, 0, Rx, 1, 467, 9211, 10489, 9.34703987965946, 11.7144279590055, 116.292011953666, 0, 17.4, 1, 0, 0, 0.230695581619948, 0.0296232512491078, 440.779443254818, 654.03, 8462119, 
7, 1, 2174, 368, 10.3221234547233, 151, 0, Rx, 1, 467, 6796, 6927, 7.78992757862492, 10.7081826073348, 61.6746567774673, 0, 10.32, 1, 0, 0, 0.340153864711459, 0.0552555281941473, 594.481798715203, 621.39, 6858430, 
8, 1, 4711, 1108, 10.5237763250398, 152, 0, Rx, 1, 467, 10583, 10583, 7.5801379344816, 7.82474445453741, 180.201883021941, 0, 10.52, 1, 0, 0, 0.224814469257819, 0.0239886523911492, 144.580299785867, 1734.98, 14988125, 
9, 1, 3044, 297, 9.66402229532405, 158, 0, Rx, 1, 467, 7533, 9019, 11.8869924762485, 13.1715081082744, 105.44205398958, 0, 9.66, 1, 0, 0, 0.286067174384629, 0.0347928822269807, 409.933618843683, 289.22, 7920424, 
10, 1, 2739, 442, 10.230350941942, 161, 0, Rx, 1, 467, 9054, 10972, 9.59638485231236, 13.5585890989385, 147.962534282429, 0, 10.23, 1, 0, 0, 0.304125484736116, 0.0455081777301928, 59.7366167023555, 218.71, 9561971, 
11, 1, 2340, 477, 11.1563740916438, 167, 0, Rx, 1, 467, 7909, 7919, 6.662833660116, 7.49280808351909, 149.493129009863, 0, 11.16, 1, 0, 0, 0.29522293952599, 0.0583390770877947, 290.535331905782, 1782.87, 7644212, 
12, 1, 812, 974, 19.6524086620667, 168, 0, Rx, 1, 467, 10608, 11586, 9.15777227186393, 10.0764787812189, 173.215785984285, 0, 19.65, 1, 0, 0, 0.292080842779842, 0.0408193825838687, 652.231263383298, 943.59, 12114895, 
13, 1, 2058, 307, 10.744103296932, 169, 0, Rx, 1, 467, 7269, 7274, 5.67727559248211, 6.21543150269654, 121.142757892528, 0, 10.74, 1, 0, 0, 0.299654292202608, 0.0214239486081371, 244.805139186295, 1984.18, 8699556, 
14, 1, 3185, 829, 12.9828833782297, 171, 0, Rx, 1, 467, 7844, 7872, 9.24220762506286, 7.69166623893689, 161.727452740102, 0, 12.98, 1, 0, 0, 0.235576430286025, 0.0486932077087793, 398.111349036403, 1596.57, 7231890, 
15, 1, 1285, 1051, 24.6701324236084, 175, 0, Rx, 1, 467, 6879, 6913, 10.7760895019728, 10.1561429737559, 122.584552627515, 0, 24.67, 1, 0, 0, 0.474663064372618, 0.00492607637401858, 240.578158458244, 867.06, 5730364, 
