EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 117, 1587, 12.3428611972959, 105, 120, Lightning, 6, 3766, 56306, 65778, 11.1129861379868, 13.520374758234, 129.115067537522, 0.50996015936255, 13.28, 0.465280371484537, 0, 0, 0.30903586077678, 0.0286248595326609, 386.131970260223, 568.19, 55276431, 
2, 1, 1288, 1133, 12.8152031745455, 106, 0, Rx, 1, 1556, 26653, 26683, 4.06926150780538, 4.43085112436823, 288.786561038458, 0, 12.82, 1, 0, 0, 0.483940694951163, 0.0230254389460155, 162.726221079692, 1993.46, 19834602, 
3, 1, 2283, 269, 8.93104792233356, 128, 0, Rx, 1, 1556, 22225, 22516, 7.20929842861912, 8.1589362569211, 117.507671405301, 0, 8.93, 1, 0, 0, 0.322885400887321, 0.0368066786632391, 210.155526992288, 1310.87, 18584553, 
4, 1, 2556, 93, 11.6801906457837, 139, 0, Rx, 1, 1556, 22955, 23391, 6.7546936133251, 6.91418410700843, 44.5954143597188, 0, 11.68, 1, 0, 0, 0.307856177217243, 0.0380125689802912, 2227.91966580977, 1455.53, 35681075, 
5, 1, 3006, 355, 10.2058471036513, 145, 0, Rx, 1, 1556, 28633, 28634, 7.10462882833896, 7.5574944933773, 69.6871650653014, 0, 10.21, 1, 0, 0, 0.275268448692361, 0.0502007221508138, 109.32969151671, 1620.28, 29626764, 
6, 1, 2708, 426, 9.74405333423285, 146, 0, Rx, 1, 1556, 27835, 27914, 6.81111555589034, 7.85184093555417, 58.1307921468264, 0, 9.74, 1, 0, 0, 0.275315380169981, 0.0450925229220219, 219.174807197943, 1730.48, 34122988, 
7, 1, 1721, 821, 10.014973385285, 147, 0, Rx, 1, 1556, 18506, 18518, 5.41524300120305, 5.02720493633723, 137.332391953369, 0, 9.42, 1, 0, 0, 0.441528427374088, 0.0646187977720648, 569.253856041131, 1876.81, 13055916, 
8, 1, 1480, 816, 12.3198275781995, 152, 0, Rx, 1, 1556, 25531, 25554, 3.7330016588584, 5.36769981122606, 88.7815741220131, 0, 11.64, 1, 0, 0, 0.333504999584891, 0.0976299344473007, 404.271208226221, 1887.1, 28116809, 
9, 1, 2019, 268, 16.1414798977761, 153, 0, Rx, 1, 1556, 21655, 23321, 10.8150947826595, 11.0942379804058, 175.044137362262, 0, 15.71, 1, 0, 0, 0.295839033347473, 0.031897615252785, 385.654241645244, 866.78, 22760808, 
10, 1, 2094, 535, 13.8592216347875, 154, 0, Rx, 1, 1556, 29988, 30197, 7.57166184098617, 8.31559319391416, 47.8312240288493, 0, 13.86, 1, 0, 0, 0.297602854130511, 0.075143646315338, 306.270565552699, 1409.22, 39907823, 
11, 1, 1130, 1105, 16.7459798601867, 155, 0, Rx, 1, 1556, 25781, 25791, 2.67327711145028, 2.67761841603757, 113.150424467077, 0, 16.75, 1, 0, 0, 0.453535956184172, 0.0142468498286204, 265.759640102828, 1992.05, 23978591, 
12, 1, 828, 1241, 20.6519885415707, 156, 0, Rx, 1, 1556, 33962, 34556, 8.24390998709154, 7.61586329779381, 142.037081861266, 0, 20.65, 1, 0, 0, 0.292113097860144, 0.0395557054413024, 945.737146529563, 1566.2, 42669722, 
13, 1, 3065, 713, 15.1036249342265, 160, 0, Rx, 1, 1556, 28730, 29807, 8.3425979539784, 7.21174667557259, 122.421582351797, 0, 15.1, 1, 0, 0, 0.313744905417864, 0.0643214230934016, 310.810411311054, 1494.53, 31908392, 
14, 1, 778, 1324, 18.1617805282694, 161, 0, Rx, 1, 1556, 32438, 32599, 7.8087467534932, 7.88380978217971, 72.0416417033745, 0, 18.16, 1, 0, 0, 0.338674539588106, 0.0252733035561269, 650.8470437018, 1449.41, 33899510, 
15, 1, 571, 784, 15.9659150527848, 162, 0, Rx, 1, 1556, 23776, 24831, 9.04251818304524, 10.2704828524579, 159.059070169807, 0, 15.97, 1, 0, 0, 0.213598929174762, 0.055531094044559, 822.568766066838, 959.32, 24523817, 
16, 1, 4986, 1049, 31.6741761473391, 168, 117, Accidental, 132, 32344, 624460, 699053, 10.4431415781939, 12.0847195234386, 135.953542935154, 0.686083542033825, 16.67, 0.481853642732349, 0, 0, 0.232655626001745, 0.0314432940164039, 444.606696759832, 817.64, 795155285, 
17, 1, 2259, 282, 22.2913493731515, 171, 0, Rx, 1, 1556, 21881, 21927, 11.1191054324623, 9.38261715637381, 122.939770254685, 0, 22.29, 1, 0, 0, 0.315190161604502, 0.051757702870608, 276.783419023136, 1232.1, 19399044, 
