SimulationYear,DayOfYear,AttemptedNumberIgnitions,ActualNumberIgnitions,FireWeatherIndex,IgnitionType,
1, 70, 1, 1, 2.16908794028331, Accidental, 
1, 121, 1, 1, 5.96952124017126, Lightning, 
1, 138, 1, 1, 11.747131653306, Rx, 
1, 139, 1, 1, 10.2829465664336, Rx, 
1, 142, 1, 1, 10.5713767203148, Rx, 
1, 143, 1, 1, 12.292392632808, Rx, 
1, 152, 1, 1, 12.2737880982364, Rx, 
1, 154, 1, 1, 16.695337386696, Accidental, 
1, 176, 1, 1, 31.8635130217634, Lightning, 
1, 178, 1, 1, 25.5454142658718, Accidental, 
1, 181, 1, 1, 27.8099416472712, Accidental, 
1, 184, 1, 1, 23.8222200063117, Accidental, 
1, 192, 1, 1, 26.10908906308, Lightning, 
1, 220, 1, 1, 36.2809355816717, Lightning, 
1, 240, 1, 1, 42.0691327565345, Lightning, 
1, 241, 1, 1, 30.7309824404075, Lightning, 
1, 249, 1, 1, 24.5719088067014, Accidental, 
1, 275, 1, 1, 21.4894489094717, Lightning, 
1, 282, 1, 1, 29.99273616731, Lightning, 
2, 149, 1, 1, 10.985833719128, Rx, 
2, 151, 1, 1, 10.6603251519577, Rx, 
2, 152, 1, 1, 10.7492293795995, Rx, 
2, 157, 1, 1, 11.3023490910323, Rx, 
2, 159, 1, 1, 13.1687282721394, Rx, 
2, 170, 1, 1, 20.5435562652086, Accidental, 
2, 192, 1, 1, 35.5053213510897, Lightning, 
2, 195, 1, 1, 29.8991661964992, Lightning, 
2, 231, 1, 1, 20.0309805491994, Lightning, 
2, 248, 1, 1, 27.8141369102355, Accidental, 
2, 303, 1, 1, 63.106750756197, Lightning, 
3, 106, 1, 1, 2.09461808630171, Accidental, 
3, 149, 1, 1, 11.1818400196643, Rx, 
3, 150, 1, 1, 10.9396994420387, Rx, 
3, 151, 1, 1, 11.0322170251253, Rx, 
3, 158, 1, 1, 10.0177375164867, Rx, 
3, 161, 1, 1, 11.5993384891529, Rx, 
3, 182, 1, 1, 25.8017794149269, Accidental, 
3, 214, 1, 1, 22.8087955245371, Lightning, 
3, 234, 1, 1, 44.5095775604825, Lightning, 
3, 250, 1, 1, 29.2820507604188, Lightning, 
3, 252, 1, 1, 22.1555765963817, Accidental, 
4, 58, 1, 1, 1.40128957940047, Accidental, 
4, 148, 1, 1, 15.840114429502, Rx, 
4, 157, 1, 1, 13.6736656980483, Rx, 
4, 161, 1, 1, 13.0501342549336, Rx, 
4, 162, 1, 1, 13.1649238794488, Rx, 
4, 163, 1, 1, 11.5616841714155, Rx, 
4, 196, 1, 1, 22.4300931825451, Lightning, 
4, 214, 1, 1, 22.5038080790196, Accidental, 
4, 238, 1, 1, 19.4553180525497, Lightning, 
4, 245, 1, 1, 39.4236699626237, Accidental, 
4, 272, 1, 1, 28.6743230259813, Accidental, 
4, 291, 1, 1, 42.0385303265944, Lightning, 
4, 345, 1, 1, 11.9360708133827, Accidental, 
5, 139, 1, 1, 11.4648862873416, Rx, 
5, 143, 1, 1, 14.8573890073939, Rx, 
5, 144, 1, 1, 13.4042627483817, Rx, 
5, 145, 1, 1, 14.2654367979999, Rx, 
5, 148, 1, 1, 10.5871144805806, Rx, 
5, 182, 1, 1, 21.0243532914044, Accidental, 
5, 196, 1, 1, 18.7348659685386, Lightning, 
5, 201, 1, 1, 24.6527801703265, Lightning, 
5, 282, 1, 1, 21.6133925009935, Accidental, 
5, 303, 1, 1, 16.6843456789728, Accidental, 
6, 12, 1, 1, 3.67846842662561, Lightning, 
6, 23, 1, 1, 2.26751667275811, Lightning, 
6, 77, 1, 1, 8.24655695791007, Accidental, 
6, 136, 1, 1, 8.4874503681082, Accidental, 
6, 137, 1, 1, 7.78540837327605, Lightning, 
6, 146, 1, 1, 11.8334498580953, Lightning, 
6, 166, 1, 1, 10.1244211019969, Rx, 
6, 167, 1, 1, 11.6197202512601, Rx, 
6, 168, 1, 1, 12.7162333333647, Rx, 
6, 170, 1, 1, 14.0515543651649, Accidental, 
6, 170, 1, 1, 14.0515543651649, Rx, 
6, 171, 1, 1, 13.8153025511324, Rx, 
6, 241, 1, 1, 22.4177850637347, Accidental, 
6, 271, 1, 1, 19.1827733020299, Accidental, 
6, 275, 1, 1, 26.38849371971, Lightning, 
6, 283, 1, 1, 39.1041067107892, Lightning, 
7, 52, 1, 1, 1.78270822978056, Accidental, 
7, 134, 1, 1, 10.7754016426248, Rx, 
7, 141, 1, 1, 11.4131720504451, Rx, 
7, 143, 1, 1, 12.0252322770791, Rx, 
7, 144, 1, 1, 11.3128632667335, Rx, 
7, 145, 1, 1, 12.4362268551108, Rx, 
7, 187, 1, 1, 18.5759123381154, Lightning, 
7, 217, 1, 1, 37.0624119910599, Accidental, 
7, 226, 1, 1, 33.6427437117473, Accidental, 
7, 239, 1, 1, 35.6738490151244, Accidental, 
7, 241, 1, 1, 34.9982948547412, Lightning, 
7, 242, 1, 1, 35.4150818102521, Lightning, 
7, 253, 1, 1, 25.136626040953, Lightning, 
7, 267, 1, 1, 25.3196938873477, Lightning, 
7, 339, 1, 1, 5.40900383509761, Lightning, 
8, 20, 1, 1, 1.20593976625501, Lightning, 
8, 127, 1, 1, 10.4914507990529, Rx, 
8, 138, 1, 1, 10.3657989379848, Rx, 
8, 141, 1, 1, 10.0880083362431, Rx, 
8, 143, 1, 1, 11.8281520513162, Rx, 
8, 144, 1, 1, 11.0094750321904, Rx, 
8, 183, 1, 1, 28.4927281446533, Lightning, 
8, 203, 1, 1, 26.4089747151577, Lightning, 
8, 221, 1, 1, 30.9222975673233, Lightning, 
8, 254, 1, 1, 45.1055783893304, Accidental, 
8, 257, 1, 1, 32.6972692071725, Lightning, 
8, 282, 1, 1, 7.99649710443022, Lightning, 
8, 313, 1, 1, 1.9528587998275, Lightning, 
8, 355, 1, 1, 3.11009676071763, Lightning, 
9, 126, 1, 1, 17.0854519331072, Rx, 
9, 127, 1, 1, 13.6908388009464, Rx, 
9, 130, 1, 1, 11.2837978133742, Rx, 
9, 131, 1, 1, 10.192726130392, Rx, 
9, 132, 1, 1, 11.5992749852757, Rx, 
9, 165, 1, 1, 26.0164963281625, Lightning, 
9, 191, 1, 1, 36.770225155217, Lightning, 
9, 195, 1, 1, 30.4282430799818, Lightning, 
9, 202, 1, 1, 32.190747156612, Lightning, 
9, 208, 1, 1, 42.3765385903965, Accidental, 
9, 225, 1, 1, 41.7448964413935, Lightning, 
9, 243, 1, 1, 23.3740084221745, Lightning, 
9, 246, 1, 1, 22.3793482749533, Accidental, 
9, 250, 1, 1, 26.0582490501175, Accidental, 
9, 251, 1, 1, 32.4602604465817, Accidental, 
9, 256, 1, 1, 37.4458632510734, Accidental, 
9, 275, 1, 1, 14.0251919245297, Lightning, 
9, 306, 1, 1, 28.6281810724245, Accidental, 
10, 112, 1, 1, 5.90847779003508, Accidental, 
10, 130, 1, 1, 10.3710152398137, Lightning, 
10, 137, 1, 1, 14.36244178221, Rx, 
10, 142, 1, 1, 14.4177834192731, Rx, 
10, 145, 1, 1, 17.7572832449432, Rx, 
10, 146, 1, 1, 25.4030072078027, Accidental, 
10, 148, 1, 1, 18.3820233757362, Rx, 
10, 149, 1, 1, 17.3477605821148, Rx, 
10, 163, 1, 1, 26.0874045505518, Lightning, 
10, 167, 1, 1, 15.8672649404818, Accidental, 
10, 174, 1, 1, 22.9206928602202, Accidental, 
10, 181, 1, 1, 20.411359872405, Lightning, 
10, 182, 1, 1, 19.4665300719743, Lightning, 
10, 212, 1, 1, 33.7314042844435, Accidental, 
10, 266, 1, 1, 30.8750855000259, Lightning, 
10, 278, 1, 1, 19.7286428795014, Accidental, 
10, 338, 1, 1, 7.7315348916915, Lightning, 
11, 139, 1, 1, 11.022316331634, Rx, 
11, 140, 1, 1, 11.1003571596703, Rx, 
11, 141, 1, 1, 10.9075028084786, Rx, 
11, 143, 1, 1, 11.33982578002, Rx, 
11, 144, 1, 1, 11.4166206472765, Rx, 
11, 172, 1, 1, 26.1683346099274, Lightning, 
11, 174, 1, 1, 20.5477236609765, Lightning, 
11, 216, 1, 1, 22.0400931094942, Lightning, 
11, 222, 1, 1, 19.3917118641424, Lightning, 
11, 259, 1, 1, 24.8487277416426, Accidental, 
11, 273, 1, 1, 28.8863918863387, Accidental, 
11, 274, 1, 1, 28.2956442665281, Accidental, 
11, 275, 1, 1, 21.2727767655139, Lightning, 
11, 330, 1, 1, 5.16312544489168, Accidental, 
12, 68, 1, 1, 1.57950730563505, Accidental, 
12, 139, 1, 1, 7.44726013140325, Accidental, 
12, 141, 1, 1, 10.000981528873, Rx, 
12, 159, 1, 1, 11.9351541313574, Rx, 
12, 160, 1, 1, 11.9628728461121, Rx, 
12, 162, 1, 1, 11.2418516520653, Rx, 
12, 165, 1, 1, 13.1024953617391, Rx, 
12, 231, 1, 1, 29.5131274452744, Lightning, 
12, 258, 1, 1, 39.261332831559, Lightning, 
12, 267, 1, 1, 13.823965740486, Lightning, 
13, 138, 1, 1, 7.80578266348397, Lightning, 
13, 142, 1, 1, 11.8646401702111, Lightning, 
13, 150, 1, 1, 10.5359055536197, Rx, 
13, 152, 1, 1, 10.4631500845628, Rx, 
13, 162, 1, 1, 10.4431397687311, Rx, 
13, 164, 1, 1, 12.5386303314875, Rx, 
13, 179, 1, 1, 19.2069199818039, Rx, 
13, 267, 1, 1, 38.5015955218246, Accidental, 
14, 29, 1, 1, 4.61751280037722, Lightning, 
14, 94, 1, 1, 2.10300268395638, Lightning, 
14, 145, 1, 1, 14.077941437124, Rx, 
14, 146, 1, 1, 13.2472830970738, Rx, 
14, 147, 1, 1, 13.5296211443863, Rx, 
14, 148, 1, 1, 13.7122678401909, Rx, 
14, 152, 1, 1, 10.7124867452529, Rx, 
14, 179, 1, 1, 17.5192244723278, Accidental, 
14, 204, 1, 1, 29.2617174852739, Accidental, 
14, 212, 1, 1, 26.9783460256299, Lightning, 
14, 217, 1, 1, 31.0729685118564, Accidental, 
14, 224, 1, 1, 24.7618596794631, Accidental, 
14, 247, 1, 1, 18.26870136622, Lightning, 
14, 253, 1, 1, 36.4310971633613, Lightning, 
14, 255, 1, 1, 33.5396334544107, Accidental, 
14, 263, 1, 1, 38.425732456394, Lightning, 
14, 292, 1, 1, 9.67019076789231, Accidental, 
15, 149, 1, 1, 11.1818400196643, Rx, 
15, 150, 1, 1, 10.9396994420387, Rx, 
